,,0,1,2,3,4,5,6,7,8,9
,16,3558523,3603243,3528503,3707462,3514179,3551768,3561259,3569840,3588069,3519105
,17,3665307,3708390,3541978,3707306,3635167,3597363,3712020,3539711,3590968,3505934
,18,3544745,3575843,3489863,3700339,3519178,3647622,3597112,3566103,3602454,3529251
,19,3559381,3585697,3538941,3715371,3649928,3652133,3569936,3566110,3698101,3521242
,2,3616754,3567395,3541807,3749061,3650028,3564592,3700915,3528805,3563001,3520545
,20,3490892,3568190,3540681,3584297,3542960,3668859,3584198,3560763,3685278,3522410
,3,3564114,3699519,3522463,3731946,3652989,3524249,3703887,3546947,3575903,3477758
,4,3552468,3679116,3541622,3718626,3519502,3667654,3536290,3659278,3658298,3514968
,5,3548831,3676802,3533912,3580738,3663844,3649015,3548971,3549706,3571370,3513260
,6,3576428,3518862,3546430,3714959,3661273,3561386,3657939,3654578,3681472,3519739
,7,3559231,3561214,3535676,3735752,3473317,3544650,3674841,3547097,3570561,3529427
,8,3544172,3562180,3558184,3682707,3651268,3558378,3592474,3550539,3683700,3525119
,9,3571550,3550651,3520962,3707062,3537060,3543348,3561056,3541329,3690251,3515374
,Best,3490892,3518862,3489863,3580738,3473317,3522141,3536290,3502648,3546615,3477758
,Mean,3582815.2,3617149.9,3564709.75,3689312.75,3602309.05,3588555.6,3616862.8,3564591.5,3613683.65,3518384.95
400x10,1,4069393,4003369,4067749,3978352,4046094,4039596,3955443,4088076,4029119,4033737
,10,4040298,4050855,4039479,3960608,4038411,4045550,3983702,4085962,4021997,4087406
,11,4078686,4016694,4077423,3985442,4051955,4054983,3990789,4039249,4044079,4060070
,12,4040175,4029647,4030024,3989359,4027498,4036179,3994799,4025217,4053814,4056794
,13,4041340,4056043,4031228,3987619,4065300,4048762,3971945,4062716,4046430,4058218
,14,4039664,3998133,4049013,3966206,4034048,4056032,3970996,4034917,4023165,4045520
,15,4040094,4008194,4078808,3969324,4059152,4052991,3956850,4034731,4051945,4039422
,16,4071165,4017703,4043224,3949866,4042244,4112716,3987540,4042128,4041286,4029390
,17,4034141,3998366,4036071,3964049,4037420,4071840,3991728,4056670,4011421,4059176
,18,4072568,4022303,4030706,3988807,4046239,4071806,3991102,4016204,4025267,4024882
,19,4083640,4011206,4049358,3972082,4054636,4116020,3936079,4004432,4024460,4056511
,2,4109799,4013765,4037699,3976496,4027441,4015329,4008365,4071209,4008071,4077578
,20,4046774,4017311,4066234,3971283,4020900,4070227,3978079,4005914,4033506,4091025
,3,4081362,4007118,4038519,4003975,4061044,4040067,4001189,4027965,4015014,4080543
,4,4066049,4023030,4040640,3969080,4036568,4049754,4010156,4076224,4038150,4039493
,5,4061455,4005750,4038932,3963284,4030942,4052172,3975634,4028495,4055948,4059345
,6,4068807,4070405,4074921,3987919,4057340,4071510,3986906,4073946,4057758,4075755
,7,4075898,3997444,4065280,3987279,4078632,4030059,3984495,4030249,3995810,4057149
,8,4089325,4003839,4057112,3956821,4033831,4050629,3958268,4036900,4067051,4053867
,9,4042306,3988980,4043553,3984387,4066829,4037959,4005875,4047380,4056950,4070767
,Best,4034141,3988980,4030024,3949866,4020900,4015329,3936079,4004432,3995810,4024882
,Mean,4062646.95,4017007.75,4049798.65,3975611.9,4045826.2,4056209.05,3981997,4044429.2,4035062.05,4057832.4
400x20,1,4637309,4640455,4579488,4647748,4584204,4632242,4786382,4564178,4589628,4589293
,10,4600955,4730797,4604546,4699228,4567688,4798999,4664519,4655422,4590032,4564211
,11,4597367,4639749,4543232,4651499,4574494,4630061,4688144,4627586,4698753,4751725
,12,4661557,4633159,4542236,4632000,4551174,4662110,4664750,4676398,4582281,4609849
,13,4686093,4634600,4561607,4607797,4565739,4783506,4808029,4615633,4638572,4593087
,14,4670802,4644966,4613066,4631301,4571560,4658687,4662084,4765426,4595643,4717600
,15,4635534,4722358,4589263,4757452,4605861,4784217,4654326,4705832,4608174,4557437
,16,4673547,4669592,4584134,4641349,4646597,4639051,4673432,4623508,4567307,4732729
,17,4665531,4644629,4729132,4661557,4550209,4667210,4723151,4657991,4615553,4554200
,18,4643152,4657209,4652580,4644777,4539981,4783214,4652578,4661858,4571045,4586575
,19,4645848,4630460,4581656,4678278,4547240,4675536,4784246,4598310,4594905,4624495
,2,4687765,4672348,4560169,4647855,4580144,4637548,4660241,4681619,4587394,4558997
,20,4677678,4606829,4577881,4687851,4591042,4655290,4695124,4603515,4595164,4563711
,3,4666405,4646628,4609851,4685196,4573933,4645333,4738459,4616070,4649444,4605641
,4,4643965,4625284,4604074,4619435,4531364,4628098,4683779,4673233,4715386,4583974
,5,4642777,4735949,4563138,4670585,4563867,4658432,4699125,4630913,4760899,4567361
,6,4664622,4635577,4641930,4667535,4576048,4694532,4662501,4628351,4772777,4612459
,7,4616394,4599869,4641842,4685779,4630576,4787866,4679230,4672448,4640000,4602053
,8,4686588,4643908,4570986,4624376,4554112,4636663,4657091,4598509,4590120,4582859
,9,4628295,4639900,4591865,4668086,4528525,4790809,4669283,4691069,4609163,4594552
,Best,4597367,4599869,4542236,4607797,4528525,4628098,4652578,4564178,4567307,4554200
,Mean,4651609.2,4652713.3,4597133.8,4660484.2,4571717.9,4692470.2,4695323.7,4647393.45,4628612,4607640.4
450x10,1,5115396,5168045,5175565,5307387,5214140,5194757,5198773,5157708,5281404,5329361
,10,5187185,5109805,5149904,5198035,5233014,5155459,5136530,5212558,5242471,5289553
,11,5166475,5216872,5243103,5214860,5221776,5190948,5205009,5219536,5183338,5276257
,12,5166462,5229808,5214054,5160335,5261576,5186660,5253321,5148239,5095888,5310130
,13,5214682,5197295,5158244,5239937,5189542,5149404,5211834,5194802,5193542,5324190
,14,5149248,5162617,5146234,5175855,5259820,5271133,5222043,5271975,5227240,5324862
,15,5143809,5204976,5186838,5163934,5342705,5181391,5210141,5213293,5236784,5323694
,16,5199211,5184415,5185488,5265427,5241541,5213103,5296311,5212964,5183557,5292946
,17,5212210,5188964,5164445,5226240,5369570,5150984,5241885,5253062,5154183,5224223
,18,5196178,5225152,5210397,5172350,5244047,5220646,5266548,5170454,5111541,5313425
,19,5165016,5164442,5150149,5309805,5276684,5236692,5214234,5200167,5282495,5263444
,2,5175045,5256241,5128471,5216048,5259120,5190801,5201744,5282688,5172402,5234701
,20,5186746,5184414,5162231,5254518,5224620,5202056,5220481,5248876,5206974,5257793
,3,5168332,5253660,5122291,5203859,5276380,5186987,5214381,5240612,5173608,5290033
,4,5157820,5148474,5120920,5231583,5262946,5235632,5258485,5271136,5267523,5283394
,5,5176300,5230209,5100401,5246771,5291398,5217016,5172063,5256841,5209143,5272710
,6,5160073,5224835,5185731,5270669,5229510,5231732,5289652,5249834,5198709,5300446
,7,5208510,5141978,5136687,5206374,5224116,5207320,5225613,5193369,5177796,5268978
,8,5180458,5172172,5179430,5296686,5281323,5238909,5148504,5205873,5263902,5294331
,9,5167642,5107256,5224059,5176537,5299233,5137669,5193881,5195121,5241900,5212059
,Best,5115396,5107256,5100401,5160335,5189542,5137669,5136530,5148239,5095888,5212059
,Mean,5174839.9,5188581.5,5167232.1,5226860.5,5260153.05,5199964.95,5219071.65,5219955.4,5205220,5284326.5
450x20,1,5864161,5892813,5901302,5996773,5910742,5947849,5917498,5871251,5836099,5925950
,10,5943148,5951654,5902567,6010058,6087793,5915890,5860129,5961274,5955713,5821105
,11,5819665,5961696,5873612,5917646,5847509,5854922,5944125,5961435,6002415,5914602
,12,5876164,5911116,5883466,5878433,5858744,5835299,5873542,6006102,5843581,5897391
,13,5807251,5877095,5882363,5948713,5895263,5874764,5940040,5875838,5951803,5808317
,14,5871337,5987699,5919784,5873718,5968272,5854048,5957592,5927755,5960234,5857211
,15,5809532,5892984,5839757,5955886,5836479,5924225,5952368,5895407,5900068,5930106
,16,5837403,5908369,5909163,5957849,5939260,5903605,5846275,5905029,5858347,5892785
,17,5928418,5870159,5852905,5940613,5952617,5867703,5854217,5998475,5909689,6032347
,18,5891186,5827537,5884159,5909619,5904578,5824459,5840840,5947193,5811196,5900219
,19,5823796,5862312,5910617,5934652,5889466,5862929,5860559,5920383,5845456,5872303
,2,6000579,5891960,5850907,6084372,5859536,5837996,5856543,5970846,5979061,5864428
,20,5902753,5872465,5946435,5885115,5871285,5838885,6099172,5949157,5862747,5881251
,3,5944896,5866289,5870151,5975323,5915647,5870918,5905211,5957425,5899840,5884191
,4,5889502,5900175,5845946,5870793,5854574,5922504,5846399,5988403,6004219,5932227
,5,5805704,5953576,5910427,5998237,5950535,5977082,5853314,5906850,5888798,5888303
,6,5849845,5836302,5920544,5924358,5933423,5924567,5916274,6019328,5839091,5905279
,7,5960127,5968084,5885111,5911078,5865605,5922785,5885539,5978313,5911198,5899852
,8,5894112,5960627,5811355,5969917,5882182,5869889,5839731,5981930,5914351,5829888
,9,5887882,5870257,5889489,6037039,5953624,5844270,5845875,5869491,6037603,5984116
,Best,5805704,5827537,5811355,5870793,5836479,5824459,5839731,5869491,5811196,5808317
,Mean,5880373.05,5903158.45,5884503,5949009.6,5908856.7,5883729.45,5894762.15,5944594.25,5910575.45,5896093.55
500x20,1,7333668,7273866,7414570,7373824,7368119,7290643,7553518,7287877,7396262,7351357
,10,7411180,7442819,7340613,7478574,7283907,7367004,7436896,7280188,7421679,7341802
,11,7405317,7412092,7400319,7205967,7390128,7348940,7353411,7191845,7273673,7362005
,12,7455644,7455766,7420681,7492094,7323598,7196388,7343345,7331015,7349434,7440620
,13,7333572,7463225,7357088,7443769,7537220,7403380,7435658,7124976,7313394,7284465
,14,7277669,7461396,7274667,7411533,7256862,7371858,7271933,7296214,7336367,7529026
,15,7356763,7355933,7237075,7419779,7323688,7337018,7358890,7293753,7426586,7502754
,16,7394895,7455517,7440534,7425610,7349041,7453964,7378941,7402867,7415333,7529221
,17,7344390,7283409,7385063,7289645,7498221,7293199,7352338,7228302,7337548,7477224
,18,7352926,7458345,7336356,7337461,7316917,7406794,7297057,7245827,7229402,7395622
,19,7383620,7439701,7351523,7301451,7295075,7406475,7506828,7383611,7426494,7493820
,2,7297042,7271660,7376397,7394508,7364103,7395780,7395738,7240912,7336147,7445702
,20,7359638,7450625,7217287,7407895,7381255,7273587,7459295,7270248,7326516,7374659
,3,7256436,7315876,7482773,7420608,7512427,7361698,7429721,7294137,7444532,7480004
,4,7371979,7431798,7310560,7344714,7362211,7315529,7581151,7274953,7372128,7305920
,5,7516067,7373124,7246704,7444125,7383844,7512982,7402741,7209530,7317033,7491185
,6,7345653,7314254,7331415,7347963,7310704,7485975,7477067,7282694,7282466,7513206
,7,7377441,7444344,7239126,7355951,7407445,7333482,7443231,7283841,7366019,7492552
,8,7489995,7394040,7312000,7525126,7415430,7142728,7344787,7235899,7395740,7487268
,9,7453722,7463850,7445256,7486609,7285538,7350310,7452977,7260408,7353608,7513882
,Best,7256436,7271660,7217287,7205967,7256862,7142728,7271933,7124976,7229402,7284465
,Mean,7375880.85,7398082,7346000.35,7395360.3,7368286.65,7352386.7,7413776.15,7270954.85,7356018.05,7440614.7
