,,0,1,2,3,4,5,6,7,8,9
,13,2620507,2611914,2628973,2639152,2636310,2650577,2633088,2600397,2620245,2666717
,14,2630456,2622986,2657143,2635501,2642699,2651506,2632684,2602572,2629023,2669870
,15,2618651,2616717,2632698,2634087,2648113,2650372,2628351,2600644,2621028,2666249
,16,2631178,2613898,2638096,2630689,2639828,2659007,2638790,2592854,2621806,2653531
,17,2627336,2612168,2633003,2617211,2639641,2647794,2620479,2587862,2627586,2660631
,18,2621891,2616162,2629878,2631377,2647812,2649932,2626245,2605663,2628405,2666674
,19,2628198,2618120,2623043,2624841,2646775,2646807,2626406,2596899,2630991,2655992
,2,2624936,2607016,2632837,2633915,2653013,2657205,2634842,2596138,2625729,2657358
,20,2620916,2615492,2628914,2622204,2647505,2646455,2626974,2606910,2630088,2658499
,3,2626656,2608274,2623578,2645477,2642820,2651095,2625354,2609093,2637195,2658546
,4,2620692,2629772,2619648,2630144,2643935,2657675,2634911,2597540,2622559,2673079
,5,2620812,2613819,2632433,2628186,2643517,2650315,2634937,2600095,2633454,2665150
,6,2624661,2607013,2636370,2630002,2652787,2635152,2641195,2619556,2620778,2659087
,7,2629624,2613858,2646321,2626974,2636183,2651402,2625530,2598075,2632616,2660236
,8,2638009,2615522,2627832,2614856,2631642,2640407,2634101,2599748,2628285,2657993
,9,2630403,2616256,2635563,2629230,2651059,2645908,2631273,2602608,2624507,2656999
,Best,2615220,2607013,2619648,2614856,2631642,2635152,2620479,2587862,2620245,2648085
,Mean,2625960.3,2615751.85,2632342.65,2629538.45,2643599.7,2650503.6,2631085.65,2601209.8,2627610.45,2660341.45
350x10,1,3104811,3064267,3040578,3088740,3091414,3078269,3104535,3129491,3068974,3075561
,10,3095072,3046132,3034151,3083520,3081014,3069001,3085664,3137086,3080033,3070225
,11,3102788,3040896,3041198,3077770,3090381,3072663,3087278,3142405,3068829,3061578
,12,3109110,3060574,3034428,3085835,3084758,3063844,3096798,3128469,3087118,3067354
,13,3098592,3053090,3037759,3071510,3089752,3077528,3088463,3129889,3083294,3059402
,14,3093220,3042838,3034924,3075614,3070819,3065691,3090359,3127533,3082653,3062661
,15,3108997,3050172,3038326,3077380,3080376,3079467,3089772,3126925,3069117,3063212
,16,3109429,3048220,3038552,3090605,3082108,3074524,3081515,3127284,3092632,3064604
,17,3108315,3043843,3028253,3081004,3089014,3070909,3081959,3121783,3079541,3060120
,18,3101157,3045774,3034169,3082362,3085874,3070956,3092006,3138007,3074162,3060073
,19,3104452,3055192,3046535,3081474,3077006,3069977,3081161,3139807,3066343,3063086
,2,3104912,3054138,3037828,3085648,3072142,3075797,3098943,3133300,3074171,3061873
,20,3103331,3048052,3038616,3082569,3091254,3076099,3092459,3138910,3087807,3058740
,3,3099830,3038871,3033170,3080432,3073116,3078544,3104322,3132561,3067933,3067938
,4,3106423,3040053,3033816,3078758,3091434,3073709,3088059,3134688,3081711,3061922
,5,3103025,3057373,3026117,3078185,3084155,3059363,3099074,3137832,3075262,3062940
,6,3110368,3047611,3040209,3079851,3069199,3070447,3095425,3139494,3076252,3063438
,7,3109902,3056680,3041209,3067031,3087604,3060046,3098734,3129425,3088161,3058567
,8,3099311,3062942,3058472,3066006,3085925,3061993,3080233,3137815,3078225,3056502
,9,3109909,3045187,3035932,3080729,3088213,3080358,3094426,3134987,3074310,3062340
,Best,3093220,3038871,3026117,3066006,3069199,3059363,3080233,3121783,3066343,3056502
,Mean,3104147.7,3050095.25,3037712.1,3079751.15,3083277.9,3071459.25,3091559.25,3133384.55,3077826.4,3063106.8
350x20,1,3515106,3537411,3510673,3534291,3483935,3521445,3540391,3516582,3539542,3513251
,10,3511415,3523649,3503063,3539936,3465211,3508089,3529168,3514716,3533558,3515772
,11,3522167,3536667,3500718,3542334,3482375,3496246,3524068,3512919,3512211,3500794
,12,3517883,3524645,3520089,3545364,3485385,3499501,3540437,3518267,3519845,3496440
,13,3515406,3537824,3503274,3538824,3485268,3505050,3524202,3518653,3520995,3511510
,14,3521344,3547088,3491015,3540442,3482349,3494469,3530694,3510068,3525800,3500745
,15,3529889,3530539,3508793,3540590,3475258,3501685,3521690,3519486,3549239,3500640
,16,3530406,3532587,3517315,3547968,3481131,3518899,3550438,3522212,3524553,3516752
